ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_3KoqWgnBRBEsQY6,Conservative,Religious,Republican,White,Democrat,A little negative,No,No,No,Yes
R_2hq7sLo8mWkfchv,Conservative,Traditional,Christian,Capitalist,Independent,Neither positive nor negative,No,No,No,Yes
R_ykdBGKge2NzYiT7,Racists ,Homophobes ,Anti-abortion ,Conservative,Democrat,Very negative,Yes,Yes,Yes,Yes
R_28MvPH1Ja7m0UOS,Black,Very Conservative,Rural,,Independent,Neither positive nor negative,No,No,No,Yes
R_bjFEoM9RFcwxSi9,Opposed to gay marriage,Pro-gun,Anti-abortion,Anti-tax,Democrat,Neither positive nor negative,No,No,Yes,Yes
R_5syufQIpdgSFRQN,God fearing,Patriotic,White,Christian,Democrat,A little negative,Yes,No,No,Yes
R_b9s9BR26L1Mr1vD,Incompetent ,Racist ,Hypocritical ,Misguided,Democrat,Very negative,Yes,Yes,No,No
R_3O2NjO0yXfdV1o7,,,,,Independent,Neither positive nor negative,No,No,No,No
R_3hmXJWVSTfSVTG1,Money,Racists,Ignorant,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_1GZZosAs1ZqonAD,I don't trust him,He's just trying to help,I don't know,He's just trying to help,Independent,Neither positive nor negative,No,No,No,No
R_3mxdmAEoy7M3W05,Religious,Racist,Rich,Stupid,Democrat,Very negative,Yes,Yes,No,Yes
R_331oACwvBdZqzxp,Ignorant,Racist,Close-minded,Mean,Democrat,Very negative,Yes,Yes,No,No
R_3OARvSwx215331j,Religious/conservative/older/male,Conservative,White/male,Middle-aged,Democrat,A little negative,No,No,No,Yes
R_9oELYPWHchXHbY9,Conservative   I am usually described as a conservative,White   I am white,Male   I am male,Middle-aged   I am middle-aged,Democrat,Neither positive nor negative,No,No,No,Yes
R_cMWjRiwXVQMqcfP,conservative,old,white,male,Democrat,A little negative,Yes,No,No,Yes
R_3G7lD2tGxMtYX0i,Old       ,Rich       ,White       ,Angry       ,Democrat,Very negative,Yes,No,No,Yes
R_1QN2HJ8ITrxOhzR,Angry,Racist,Close-minded,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_3mkpDxWhHo7SkXF,Southern  Most Republicans are from the South,White Christian  There are more Christians who are Republicans than there are who are Democrats,Rich  There are a lot of very wealthy people who are Republicans,Racist  There are more racists who are Republican than who are Democrats,Democrat,Very negative,Yes,Yes,No,Yes
R_3HOfz0PDtkaq57e,Religious ,Conservative ,White ,Male,Democrat,A little negative,No,No,No,Yes
R_9tBvmjla2XlDR9X,Conservative,Religious,White,Male,Democrat,A little negative,No,No,No,Yes
R_3DjDr2RPI1demJw,Angry ,Racist ,Rich ,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_AdGyiYfKQz7DvB7,Fiscally Conservative,Moderately Conservative,Socially Conservative,Religiously Conservative,Independent,Neither positive nor negative,No,No,Yes,No
R_0BqeQm9DcxPu2MJ,Religious ,Conservative ,Patriotic ,White,Democrat,A little negative,No,No,No,Yes
R_8H3DMVLRvZVemP3,Religious ,Conservative ,Intelligent ,Racist,Democrat,A little negative,Yes,No,No,No
R_3NUulQlqyUw57SG,Intelligent,Hateful,Closed-minded,Racist,Democrat,Very negative,Yes,Yes,No,No
R_2DN5FiAaY1E70uB,White ,Male ,Christian ,Conservative,Democrat,Neither positive nor negative,No,No,No,Yes
R_0uJ9QbUWzKatFgV,Rich,Old,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_21G1SGITNgCUnb2,prejudice,close-minded,prejudiced,anti-gay,Democrat,Very negative,Yes,Yes,No,Yes
R_2BA4FoZiORxNFVa,Selfish,Racist,Homophobic,Sexist,Democrat,Very negative,Yes,Yes,No,Yes
R_1RCI9BO4AeWTxIx,White,Christian,Older,Male,Democrat,A little negative,No,No,No,Yes
R_bvnQ9ZTPHceP19X,Selfish ,Racist ,Greedy ,Stupid,Democrat,Very negative,Yes,Yes,No,No
R_272r5l2KADKgTUp,Conservative,Patriotic,Fiscally Conservative,Pro-Life,Independent,Very positive,No,No,Yes,No
R_1MJfZzQ3S1SXuLP,Christian ,Conservative ,Patriotic ,Hard-working,Republican,A little positive,No,Yes,No,Yes
R_ZJMXXPbd7Hv9bYl,White,Racist,Sexist,Old,Democrat,Very negative,Yes,No,No,Yes
R_1GUM5XEUe7Cbxld,God,family,country,freedom,Republican,A little positive,No,No,No,No
R_8vpTZFQIBUE7Zkx,White ,Male ,Christian ,Rich,Democrat,A little negative,No,No,No,Yes
R_2TRW1qhG21U80qO,Patriotic,Religious,Opportunistic,Self-serving,Democrat,A little negative,No,Yes,No,No
R_2wQWiN1c1OEAMHw,Conservative,Patriotic,Religious,Pro-business,Independent,A little positive,No,No,Yes,No
R_2U9mItizEz1TeDB,White,Christian,Conservative,Middle-class,Democrat,Neither positive nor negative,No,No,No,Yes
R_bHkCksCJu2Mc44d,Conservative ,Evangelical ,Male ,Rich,Democrat,A little negative,No,No,No,Yes
R_3lyv7EphwGLeqxW,Christian,Conservative,Anti-gay,Pro-life,Democrat,A little negative,Yes,No,Yes,Yes
R_1OxIRD7jxv6VM2f,Irrational,Xenophobic,Anti-science,Conservative,Democrat,Very negative,Yes,Yes,Yes,Yes
R_0xgT7nQ4eHNUSOh,Conservative,White,Male,Middle-aged,Democrat,A little negative,No,No,No,Yes
R_20OmsGQrwZBhgIP,Racist ,Religious ,Rich ,Old,Democrat,Very negative,Yes,No,No,Yes
R_7WfefHYARPS3793,White Pro-Life,Conservative,Patriotic,Pro-Second Amendment,Independent,Neither positive nor negative,No,No,Yes,Yes
R_2WIHlwbFq3K1Ugf,Rich,White,Christian,Conservative,Democrat,A little negative,No,No,No,Yes
R_1jdkTE3usmMVPBd,Religious ,Conservative ,Racist ,Old,Democrat,Very negative,Yes,No,No,Yes
R_ePraLaUH7mfwPdj,Conservative,Religious,Patriotic,Rich,Independent,Neither positive nor negative,No,No,No,No
R_4HZQ9VhPAV6MwMl,Religious,Young,Middle class,Conservative,Independent,Neither positive nor negative,No,No,No,Yes
R_3s1yfedQQxPH9N1,Racist,Homophobic,Old,Rich,Democrat,Very negative,Yes,Yes,No,Yes
R_8c3olfLVnDmOost,God,Strong military,Anti-abortion,Pro-business,Independent,Neither positive nor negative,No,No,Yes,No
R_3MJZmtSZKGF4Ogs,Christian ,White ,Conservative ,Rich,Democrat,A little negative,No,No,No,Yes
R_qyl7unmOMGXJggF,White,Middle-class,Over-50,Male,Democrat,A little negative,No,No,No,Yes
R_211bk0RntWHoFBA,rich,racist,ignorant,closed-minded,Democrat,Very negative,Yes,Yes,No,No
R_sqkeDPq2xnA5rPj,Rich ,Old ,White ,Men,Democrat,Very negative,Yes,No,No,Yes
R_1hEaugbeXsUC6xl,Insecure,White,Rich,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_2AZSnKXd0E0fXIm,Religious,Conservative,White,Southern,Democrat,A little negative,No,No,No,Yes
R_2rTwv9nv3E4Dl3z,Irrational,Ignorant,Stupid,Evil,Democrat,Very negative,Yes,Yes,No,No
R_bwI0Va5Be3AH5MV,Stupid ,Racist ,Homophobic ,Old-fashioned,Democrat,Very negative,Yes,Yes,No,Yes
R_0fHPW2I99LLyk9T,Rich,Racist,Greedy,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_1nVMcwASAT8yIZ7,Ignorant,Religious,Racist,Selfish,Democrat,Very negative,Yes,Yes,No,Yes
R_3w9DKVfVXxYsuIN,Conservative,Religious,White,Middle Class,Democrat,Neither positive nor negative,No,No,No,Yes
R_skgGAPOgtwYVy2l,Right wing,Religious,White,Christian,Democrat,A little negative,Yes,No,No,Yes
R_2rBZGgyFidPBTuX,Narrow-minded,Racist,Homophobic,Rude,Democrat,Very negative,Yes,Yes,No,Yes
R_1cUE8kabjU0XZgs,Conservative ,Christian ,Caucasian ,Older,Democrat,A little negative,No,No,No,Yes
R_8p0ldj5rXgAaAfj,Conservative ,Christian ,Non-interventionist ,Conservative,Independent,Neither positive nor negative,No,No,Yes,Yes
R_Thc0qXxk9tmx0hX,Cold,Unemotional,Rigid,Judgmental,Democrat,Very negative,Yes,Yes,No,No
R_0kdBYeeEmPgZRuB,Conservative,Warmonger,Old White Men,Rich,Democrat,Very negative,Yes,No,Yes,Yes
R_7O0iaic0dYodzBr,Religious ,Homophobic ,Anti-Science ,Racist,Democrat,Very negative,Yes,No,Yes,No
R_2D6MLa90NYYuIzh,God,Family,Country,Righteousness,Republican,A little positive,No,No,No,No
R_3rHSsxYgpVu8Lzv,Right-wing,Racist,White,Old,Democrat,Very negative,Yes,No,No,Yes
R_dor5zUDIlw3eMrr,I am a moderate,I am a moderate,I am a moderate,I am a moderate,Independent,Neither positive nor negative,No,No,No,No
R_5A7RSrWuTYdqQPb,The Uneducated ,Racist ,Stupid ,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_OroCIOn4wN9tCdb,Rich ,Old ,Straight ,White,Democrat,Very negative,No,No,No,Yes
R_8Igth0MI3OP6irz,Conservative,Patriotic,Religious,Caucasian,Democrat,Neither positive nor negative,No,No,No,Yes
R_OsdwndwvWji4T7z,Racist,Religious,White,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_3nPFmekKrvrScLE,Bigoted,Racist,Ignorant,Irrational,Democrat,Very negative,Yes,Yes,No,No
R_1ri8DYigNx1WSDW,Politically conservative,Traditional values and,Pro-business,Pro-environment,Independent,Neither positive nor negative,No,No,Yes,No
R_0P1koNuBT7ZjXVz,angry,racist,religious,intolerant,Democrat,Very negative,Yes,Yes,No,No
R_290to0uYYkR7O5s,Rich,White,Male,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_1IAzXDJQL6snOaI,Conservative  ,Moral  ,Patriotic  ,Religious,Independent,A little positive,No,No,No,No
R_1KjLJpAS9fpo5Mx,Christian,Conservative,Republican,White,Democrat,Neither positive nor negative,No,No,No,Yes
R_1FPXzkTdBacbRyC,Religious,Conservative,White,Not college educated,Democrat,A little negative,No,No,No,Yes
R_vAGvRzRFRK2hQVr,God-fearing,Patriotic,Conservative,Straight-laced,Independent,A little positive,No,Yes,No,No
R_29KtbIk6c8uzbPD,religious ,white ,older ,rural,Democrat,A little negative,No,No,No,Yes
R_1gCj9wLRdOVAULt,Politically Incorrect ,Patriotic ,Pro-Life ,Pro-Gun,Republican,A little positive,No,No,Yes,No
R_z39fYjpw7dvw1Ox,Nationalistic,Closed-minded,Conservative,Racist,Democrat,Very negative,Yes,Yes,No,Yes
R_3fRFG4YyY228tmd,Rich ,White ,Old ,Stupid,Democrat,Very negative,Yes,No,No,Yes
R_ePP2vWVVaIxy4rT,Racists,Homophobes,Sexists,Christian extremists,Democrat,Very negative,Yes,Yes,No,Yes
R_240BqVCdQQj5r3O,White ,Christian ,Middle-aged ,Male ,Democrat,Neither positive nor negative,No,No,No,Yes
R_3yfzJPSRyBXhpLD,White,Rich,Old,Conservative,Democrat,A little negative,No,No,No,Yes
R_3JIW3K1yFyb12Lk,Racist ,Homophobic ,Bigot ,Ignorant,Democrat,Very negative,Yes,Yes,No,Yes
R_3FaHMjHs0MbnQvH,Religious ,Conservative ,Middle-class ,White,Democrat,Neither,No,No,No,Yes
R_3dYiypxR575GEgl,Conservative,Christian,White,Old,Democrat,A little negative,Yes,No,No,Yes
R_3pnBUTCA0w2SqAa,Conservative,Religious,Extreme,Anti-Immigrant,Democrat,Very negative,Yes,No,Yes,No
R_0HQBgJm7GmMFYzj,Conservative,Republican,Male,Old,Democrat,A little negative,No,No,No,Yes
R_bjSFMBBc1fjQSTT,Conservative,Religious,White,Anti-gay,Democrat,Very negative,Yes,No,Yes,Yes
R_0lhvuUnQTrbEYbb,Patriotic ,Conservative ,Religious ,Heterosexual,Independent,Neither positive nor negative,No,No,No,Yes
R_bfoPPmyFnA0WtgN,Rich,Religious,Old,White,Democrat,A little negative,Yes,No,No,Yes
R_3NwgzmEINBzQOq3,Conservative,Religious,Patriotic,Pro-business,Independent,A little positive,No,No,Yes,No
R_1gSy9YAN163jioY,Racist,Out of touch,Homophobic,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_2w781fGZersAfNL,Angry,Racist,White,Anti-gay,Democrat,Very negative,Yes,Yes,No,Yes
R_6A6m0XrzEUwWSJ7,Wealthy  ,Religious  ,Conservative  ,White,Democrat,A little negative,No,No,No,Yes
R_3g01Yp6JlWq6iou,White,Conservative,Christian,Middle-aged,Democrat,Neither positive nor negative,No,No,No,Yes
R_5arE7kxaaekDWYp,white,Christian,male,heterosexual,Democrat,A little negative,No,No,No,Yes
R_3KC5rzoZFwtwxn4,Protestant ,Christian ,Heterosexual ,Male,Democrat,A little negative,No,No,No,Yes
R_2OGAhNatah9MFi4,White,Old,Rich,Male,Democrat,Very negative,Yes,No,No,Yes
R_1LnDtQc9HGAQW2O,No empathy ,No intellect ,Women are inferior ,Religion is more important than reality,Democrat,Very negative,Yes,Yes,Yes,Yes
R_1E5si7nr9iIRPIy,Conservative,Average income,White,Male,Democrat,Neither positive nor negative,No,No,No,Yes
R_2U5BKrgN6OiK29t,Religious ,Conservative ,Young ,Male,Independent,Neither,No,No,No,Yes
R_3nTr7NgjfKvYpex,Conservative ,Traditional ,Honest ,Patriotic,Republican,A little positive,No,Yes,No,No
R_b41EnwLqhaNwa57,White,Conservative,Christian,Rich,Democrat,A little negative,No,No,No,Yes
R_3ekpROlbWQaUvB1,anti-intellectual,racist,sexist,homophobic,Democrat,Very negative,Yes,No,No,Yes
R_2QytgtOwRJ8SNCh,Religious ,Conservative ,Rich ,Racist,Democrat,Very negative,Yes,No,No,Yes
R_3oBEWVR7rm5msmx,Rich,Whites,Men,OLD,Democrat,Very negative,Yes,No,No,Yes
R_eqXqsT2yNr3xTY9,Religious ,Strict father ,Patriotic ,White male,Democrat,A little negative,No,No,No,Yes
R_4I46G85lXoyKrNX,God,America,Family,Guns,Republican,A little positive,No,No,No,No
R_b3XZlG2eTanZnJH,Racist ,Sexist ,Homophobic ,Religious extremist,Democrat,Very negative,Yes,Yes,No,Yes
R_4GcYtZdzRvC0uIl,White ,Male ,Older ,Conservative,Democrat,A little negative,No,No,No,Yes
R_27jJEtz25JCtl38,Religious ,Young ,Old ,Male,Democrat,Neither positive nor negative,No,No,No,Yes
R_cAc64hlrxX6P8xL,Conservative,Believes in God,Christian,,Independent,Neither,No,No,No,Yes
R_3efMNAcZ8mlyMPk,ReligiousI do not believe in organized religion,RuralI live in a city,ConservativeI am liberal,WhiteI am not white,Democrat,Very negative,Yes,No,No,Yes
R_2PApSiRiJKUrXwN,,,,,Independent,Neither positive nor negative,No,No,No,No
R_33xtAubZsYFktas,Rich,Old,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_2zkjtuXJWCHoLJy,Stupid,Racist,Sexist,Homophobic,Democrat,Very negative,Yes,Yes,No,Yes
R_6xRmQmQ5DhQo6jz,Christian,Conservative,Middle Class,White,Democrat,A little negative,No,No,No,Yes
R_3fSOoj35Blm8XsO,White,Christian,Conservative,Male,Democrat,A little negative,No,No,No,Yes
R_etavy2TpSsxuNtb,Ambitious/greedy,Patriotic/nationalistic,Conservative,Religious,Independent,Neither positive nor negative,No,No,No,No
R_9z6wRoloq0u7Rit,Rich,Old,Racist,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_4ZbuqlJMF7c4VU1,Homophobic ,Racist ,Religious ,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_3MhA8Yga7hjhaeo,"I'm a woman, but I'm not a feminist.","I'm a Republican, but I'm not a racist.","I'm a Christian, but I'm not a hater.","I'm a Republican, but I'm not a homophobe.",Republican,Neither positive nor negative,No,Yes,No,Yes
R_1jj5RGzQYrTj2F2,Anti-abortion,Religious,Rich,Selfish,Democrat,Very negative,Yes,No,Yes,Yes
R_8qBFCuHhVamhJuB,Religious ,Conservative ,Christian ,White,Democrat,A little negative,Yes,No,No,Yes
R_eA8s2SHIquinto9,White,Christian,Male,Conservative,Democrat,A little negative,No,No,No,Yes
R_0qPEN78cegmoKnb,White  ,Male  ,Old  ,Straight,Democrat,A little negative,No,No,No,Yes
R_3t4OptyWy8Uddrv,White ,Christian ,Conservative ,Male,Democrat,A little negative,No,No,No,Yes
R_6sACQsGtqhlS1ox,Racist  ,Ignorant  ,Anti-gay  ,Religious I am asked to write down four words that typically describe people who support the Democratic Party,Democrat,Very negative,Yes,Yes,No,Yes
R_3fpJ84aWkU15tCP,Right-wing,Religious,White,Old,Democrat,A little negative,No,No,No,Yes
R_xzQtqUVn7Jwqs8x,Conservative  ,Religious  ,White  ,Straight ,Democrat,A little negative,Yes,No,No,Yes
R_2BfXrgDdRQYSsJt,racist,sexist,homophobic,anti-regulation,Democrat,Very negative,Yes,Yes,Yes,Yes
R_3noPbL3HSMCgA1K," White, Christian heterosexual males","Poor, uneducated, hostile white males",,,Democrat,Very negative,Yes,No,No,Yes
R_aXgG217rbaRfBVX,Conservative,Old,White,Male,Democrat,Very negative,Yes,No,No,Yes
R_9pLW3mx0lm3fcoZ,Opposed to Gay Marriage,Anti-Abortion,Pro-Life,Pro-Gun,Democrat,A little negative,No,No,Yes,Yes
R_9Fy2uWRvtBBSouh,Rich,White,Christian,Male,Democrat,Very negative,Yes,No,No,Yes
R_3EisUZNMJVZcUJv,Rich and not just well off ,White ,Christian ,Conservative,Democrat,Very negative,Yes,No,No,Yes
R_2roTjtMqw57GnRW,"Rich, White, Male","Straight, Christian","Uneducated, Old, Racist",,Democrat,Very negative,Yes,No,No,Yes
R_1DRL6HY6jPzrRlN,Religious ,Anti-gay ,Racist ,Old,Democrat,Very negative,Yes,No,Yes,Yes
R_290rMDDOIijKBbl,Conservative,Fiscal,Middle-class,Male,Independent,Neither positive nor negative,No,No,Yes,Yes
R_C7GlP5Qtd023xx7,Christian,Conservative,White,Male,Democrat,A little negative,No,No,No,Yes
R_6WHnSykRHK4XLs9,Honest ,Hard working ,Patriotic ,Family oriented,Republican,Very positive,No,Yes,No,No
R_27vv9bqeGFXABQY,MALE,OLD,WHITE,RICH,Democrat,A little negative,No,No,No,Yes
R_e3xmwyBXkb4GXit,Secular Humanist (atheist),,Decent people,People who believe in a limited government and a strong defense,Independent,A little positive,No,Yes,Yes,No
R_xlxIC4jsM1YDI9b,The Religious Right ,Rich or at least,People who are not white ,Hate homosexuals,Democrat,Very negative,Yes,No,No,Yes
R_cHZuU1UNpAFpUqt,Religious,Conservative,Older,Wealthy,Democrat,Neither positive nor negative,No,No,No,No
R_3nj9IvakL5iM9rj,Individualists,Traditionalists,Conservatives,Patriots,Republican,A little positive,No,No,No,No
R_REUSey2f7ybHejD,Christian,Conservative,White,Racist,Democrat,Very negative,Yes,No,No,Yes
R_Tw5HtQEP6lRDGxP,People who support the Republican party are usually traditional,People who support the Republican party are mostly white,People who support the Republican party are concerned about the future of the country,People who support the Republican party are worried about the economy and the direction of the country,Independent,Neither positive nor negative,No,No,Yes,Yes
R_usPazB9MGGV9arn,Conservative ,Christian ,White ,Male,Democrat,A little negative,No,No,No,Yes
R_0lfLVxOjGyuADdP,Conservative ,Tough ,Patriotic ,Christian,Independent,A little positive,No,Yes,No,Yes
R_552fZE63Bw0POXX,Hateful,Ignorant,Lazy,Sexist,Democrat,Very negative,Yes,Yes,No,No
R_3gYnKht22Mxjcpy,Opposed to social programs,Support the wealthy,Cynical,Opposed to gay rights,Democrat,Very negative,Yes,Yes,Yes,Yes
R_24kEl6Bkob7v4lq,Homophobic,,,,Democrat,Very negative,Yes,Yes,No,Yes
R_0IAikYTUb6yFtsZ,Conservatives,Republicans,Middle class,Middle-aged,Independent,Neither positive nor negative,No,No,No,Yes
R_2cvhyJXq5wCXmLf,Uninformed,Ignorant,Closed-minded,Racist,Democrat,Very negative,Yes,Yes,No,No
R_1oIwwaLGx3PYHvi,Religious,White,Rural ,Closed-minded,Democrat,Very negative,Yes,Yes,No,Yes
R_3kBexP95szDKtDw,White,Older,Male,Wealthy,Democrat,A little negative,No,No,No,Yes
R_2Vfkbm1WoSAMpAi,Money,Racism,Homophobia,Religious,Democrat,Very negative,Yes,Yes,Yes,Yes
R_1qW1Fnk627a6RB2,Christian The Republican Party is the party of Christianity,Conservative The Republican Party is the party of conservatism,White The Republican Party is the party of white people,Wealthy The Republican Party is the party of the wealthy,Democrat,A little negative,Yes,No,No,Yes
R_vAcEf7pCtqgBvcl,Selfish,Racist,Sexist,Ignorant,Democrat,Very negative,Yes,Yes,No,Yes
R_31MWIleVElCilax,Middle class,Christian,White,Old people,Democrat,A little negative,No,No,No,Yes
R_2w649rkrXHLMfvw,"Conservative, family values, moral, religious","Military, strong national defense, anti-communist, patriotic","Pro-business, anti-regulation, small government, anti-tax, pro-entrepreneur","Self-reliant, patriotic, strong work ethic, individualism",Republican,A little positive,No,Yes,Yes,No
R_3sIZHn5r5ilMlbD,Patriotic,Intelligent,Fox News,Moral,Republican,A little positive,No,Yes,No,No
R_0j6UJpMHBRx0bxr,White,Middle-aged,Conservative,Christian,Democrat,Neither positive nor negative,No,No,No,Yes
R_30oXHzgWQtzox1V,Rich,Male,White,Christian,Democrat,A little negative,No,No,No,Yes
R_4MyHODIz8AaIfNr,Conservative ,Religious ,Rich ,White,Democrat,A little negative,No,No,No,Yes
R_4YhV67tdITjcY0l,Angry,Distrustful,Racist,Rich,Democrat,Very negative,Yes,Yes,No,No
R_eQ0Km1ClWIfLT6J,Religious ,Conservative ,Patriotic/Jingoistic ,Rich/Wealthy,Democrat,A little negative,No,No,No,Yes
R_8q6S9sWndGILB0p,Racists,Homophobes,Christians,Poor,Democrat,Very negative,Yes,Yes,No,Yes
R_QbPfHEAOFiTmscV,Conservative  The foundation of the Republican Party is based on a conservative political ideology,Conservative  The party,Conservative  The majority of the American public associates the Republican Party with the core ideology of conservatism,Conservative  The majority of the American public associates the Republican Party with the core ideology of conservatism,Independent,Neither positive nor negative,No,No,No,No
R_5ATbRbQueHlUoTj,Rich ,White ,Religious ,Old,Democrat,Very negative,No,No,No,Yes
R_2DTbyZpNY8OprIO,Conservative,Patriotic,Family-oriented,Middle-class,Republican,A little positive,No,No,No,Yes
R_3WeZEvPNWGlgkyR,Conservative,Old-fashioned,Religious,Not Liberal,Independent,Neither positive nor negative,No,No,No,No
R_2SDCdDNtgmCAexy,Thinly-veiled racism or thinly-veiled xenophobia,Homophobia,Sexism,Classism,Democrat,Very negative,Yes,Yes,Yes,Yes
R_1owliOuKnNnAP5I,White,,,,Democrat,A little negative,No,No,No,Yes
R_3R75eHE8TXYvn3T,Christian,Conservative,White,Middle-Class,Independent,Neither,No,No,No,Yes
R_6kQNBOplyGKtIJD,Angry,Racist,Homophobic,Sexist,Democrat,Very negative,Yes,Yes,No,Yes
R_26axrhmS11AtUCu,White ,Male ,Older than my age ,Conservative,Democrat,A little negative,No,No,No,Yes
R_2sIdf7I7S0rc8Bf,Religious,Conservative,Homophobic,Racist/nationalist,Democrat,Very negative,Yes,Yes,No,Yes
R_31vdrXLNneVmblF,Intelligent ,Conservative ,Fiscal ,Christian,Republican,A little positive,No,Yes,Yes,Yes
R_5A0O8TYkf5VZXA9,Angry,Low-information,Racist/Religious,Old,Democrat,Very negative,Yes,Yes,No,Yes
R_sNfvKIOVMTRcc6t,Racist ,Stupid ,Religious ,Rich,Democrat,Very negative,Yes,Yes,No,Yes
R_2Byx8SjSlbQkgJl,racist ,homophobic ,misogynist ,bigoted,Democrat,Very negative,Yes,Yes,No,Yes
R_30kl6uwpvEzPAuv,White,Christian,Conservative,Heterosexual,Democrat,A little negative,No,No,No,Yes
R_8cZaUOd2000V2Kh,Uneducated,Racist,Homophobic,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_3dGqASf4UsgAM8e,Strong,Religious,Friendly,Conservative,Independent,A little positive,No,No,No,No
R_8kzMoy7psaT01Mx,Christian,White,Working-class,Old,Democrat,A little negative,No,No,No,Yes
R_5cez1SU9Xf1sCyh,Religious,Right-wing,Rich,White,Democrat,A little negative,No,No,No,Yes
R_eKdRurgE3Jfh0EZ,Privileged,Racist,Heterosexual Male,Old,Democrat,Very negative,Yes,No,No,Yes
R_3EQNGXXJNmlfd8G,rich white males,a bit racist,stupid,bigots,Democrat,Very negative,Yes,Yes,No,Yes
R_bjbul7zsEJzEyvr,Religious,Right-winged,Anti-immigration,Conservative,Democrat,A little negative,No,No,Yes,No
R_6Mzzn9epHMW0hlX,Religious ,Fiscal ,Socially Conservative ,White,Democrat,A little negative,No,No,Yes,Yes
R_1hMxKu0O6fQR0zp,Christian ,Conservative ,Disagreeable ,Racist,Democrat,Very negative,Yes,Yes,No,Yes
R_pJz30AbqTtyFxMR,Stupid,Ignorant,Racist,Selfish,Democrat,Very negative,Yes,Yes,No,No
R_0BCgFTell8CMLFH,Religious,Right-wing,Conservative,White,Democrat,A little negative,No,No,No,Yes
R_2wKuGJrIIgAGFv8,Ignorant ,Uneducated ,Racist ,Religious,Democrat,Very negative,Yes,Yes,No,Yes
R_43dIFAvYnZcONql,Conservative,Christian,Racist,Homophobic,Democrat,Very negative,Yes,No,No,Yes
R_06wiz5IHFAk9qEB,Rich,Uneducated,Religious,Racist,Democrat,Very negative,Yes,Yes,No,No
R_2cd3GwFc6vXHdk9,More conservative than me,White,Christian,Anti-government,Democrat,A little negative,No,No,Yes,Yes
R_bCKIOengzo7bGbD,Atheist,Racist,Homophobic,Rich,Democrat,Very negative,Yes,No,No,Yes
R_3meif2JLLYariIO,People who think that the government is too big,People who want to make America the best country in the world,People who do not like the Democratic Party,People who do not like the Democratic Party's policies,Independent,Neither positive nor negative,No,No,Yes,No
R_0AlwjhmfYCc5RhH,Patriotic,Pro-business,Religious,Conservative,Independent,A little positive,No,No,Yes,No
R_03tnSHKv46S1jp3,White ,Male ,Older ,Conservative,Democrat,A little negative,No,No,No,Yes
R_cHeLcOhUKg1u4It,They are all white,They are old,They are probably men,They are not very tolerant,Democrat,Very negative,Yes,No,No,Yes
R_2wEtPduhsRjODyg,Religious,Conservative,Racist,Old white men,Democrat,Very negative,Yes,No,No,Yes
R_0iAf5tRpdwYEwnz,Religious ,Conservative ,Racist ,Old-fashioned,Democrat,Very negative,Yes,No,No,Yes
R_5zoNU3f4MaESjzv,Religious ,Right-wing ,Conservative ,White,Democrat,A little negative,No,No,No,Yes
R_3CNRk6cO14IIW6S,Religious ,Conservative ,White ,Rich,Democrat,A little negative,No,No,No,Yes
R_5BAqmeXBAFz0TFr,The wealthy,The religious,The white,The male,Democrat,Very negative,Yes,No,No,Yes
R_3xbezge3uSNbA3P,Religious ,Pro-life ,Conservative ,Anti-gay,Democrat,A little negative,No,No,Yes,Yes
R_2tfbu7k8GxBvGFq,Religious ,Conservative ,Patriotic ,Pro-business,Independent,Neither positive nor negative,No,No,Yes,No
R_1MJvDjCEbZZqpJb,Stupid,Rich,Old,White,Democrat,Very negative,Yes,No,No,Yes
R_6zNtnF44ZnM8OiN,White,Christian,Rich,White,Democrat,Very negative,Yes,No,No,Yes
R_3jF6k1sY4dKv40t,Racist,Very religious,Conservative,Homophobic,Democrat,Very negative,Yes,No,No,Yes
R_6gPWbO7MjRnJkoJ,Conservative,Religious,Middle-class,Right-wing,Independent,Neither positive nor negative,No,No,No,Yes
R_1OqrLAm0HVk0Tme,Ignorant,Racist,Selfish,Ignorant,Democrat,Very negative,Yes,Yes,No,No
R_1OvqV7kaqY3FXKd,Rich,White,Old,Male,Democrat,Very negative,Yes,No,No,Yes
R_3Dfq81UTSZ6lvoh,white,I like that the Republican Party believes that women are too stupid to know what is best for their bodies,I like that the Republican Party supports the use of religion in government,I like that,Democrat,Very negative,Yes,No,Yes,No
R_PND3bZj3Lh1hsKl,Wealthy,Religious,Conservative,Male,Democrat,A little negative,No,No,No,Yes
