caseid,system,prompt,response,refusal,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_332tLzSgsNQVpgT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive Open-Minded Urban Dwellers,No,Progressive,Open-Minded,Urban,Dwellers,Independent,A little positive,No,No,No,Yes
R_Om7MzdKjPZNrYeB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals Who Care Deeply,No,Liberals,Who,Care,Deeply,Democrat,A little positive,No,Yes,No,No
R_3HMugACOPMdA4pc,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you lean towards Democrats. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban Educated Middle Aged,No,Urban,Educated,Middle,Aged,Independent,Neither positive nor negative,No,No,No,Yes
R_1CHEiKNCmPSCMe5,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal tree hugging idiots,No,Liberal,tree,hugging,idiots,Republican,Very negative,Yes,Yes,No,No
R_3noPbL3HSMCgA1K,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",educated urban white professionals,No,educated,urban,white,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_3oLctTlNLXC8fWE,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated city dweller,No,Liberal,educated,city,dweller,Independent,Neither positive nor negative,No,No,No,Yes
R_cPkBB7tiLVuDlvP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive urban educated professionals,No,Progressive,urban,educated,professionals,Independent,A little positive,No,No,No,Yes
R_DeFOLy8c67aUudP,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.", Educated Urban Liberal Whites,No,Educated,Urban,Liberal,Whites,Republican,Neither positive nor negative,No,No,No,Yes
R_3kBexP95szDKtDw,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Urban, educated, liberal, minority",No,Urban,Educated,Liberal,Minority,Independent,Neither positive nor negative,No,No,No,Yes
R_O0yJxib13q1Dotj,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Young urban white liberal,No,Young,Urban,White,Liberal,Independent,Neither positive nor negative,No,No,No,Yes
R_21G1SGITNgCUnb2,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elite,No,Liberal,urban,educated,elite,Republican,Neither positive nor negative,No,No,No,Yes
R_RQEdNpbzZUeyIRX,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive open-minded urban dwellers,No,Progressive,open-minded,urban,dwellers,Independent,A little positive,No,Yes,No,Yes
R_cHZuU1UNpAFpUqt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-Minded Urban Educated,No,Open-Minded,Urban,Educated,NONE,Independent,A little positive,No,No,No,Yes
R_3NxiTvByxaao0as,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are male. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_2wFdG2pGlVU2JJS,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_2TRW1qhG21U80qO,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,No,No,No
R_26gOGPo3Yylp8r7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-minded socially conscious individuals,No,Open-minded,socially,conscious,individuals,Independent,A little positive,No,Yes,No,No
R_vVJC1eqwoRGCYmZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Urban Educated Elitist,No,Liberal,Urban,Educated,Elitist,Republican,A little negative,Yes,No,No,Yes
R_YVy9277Nq0dP409,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive urban educated professionals,No,Progressive,urban,educated,professionals,Independent,A little positive,No,No,No,Yes
R_1QtMgpyzWjr6klA,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban female,No,Liberal,educated,urban,female,Independent,Neither positive nor negative,No,No,No,Yes
R_27y7qKtJVoAScZy,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open minded urban dwellers,No,Open,minded,urban,dwellers,Independent,Neither positive nor negative,No,Yes,No,Yes
R_2cd3GwFc6vXHdk9,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Republican. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Young Urban White Liberals,No,Young,Urban,White,Liberals,Republican,Neither positive nor negative,No,No,No,Yes
R_vwdzLyAvdmUVeut,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-minded urban educated women,No,Open-minded,urban,educated,women,Independent,A little positive,No,No,No,Yes
R_2t36wWQ47ECHsp1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",educated urban white professionals,No,educated,urban,white,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_3kBUBXYufFZQbxr,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, elitist, entitled, naive",No,Liberal,elitist,entitled,naive,Republican,Very negative,Yes,Yes,No,No
R_2pYMGgxKjlwKT85,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Young, Urban, Atheist",No,Liberal,Young,Urban,Atheist,Republican,Neither positive nor negative,No,No,No,Yes
R_2ti02wpgP3eztr8,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Open-minded, compassionate, educated, progressive",No,Open-minded,compassionate,educated,progressive,Democrat,Very positive,No,Yes,No,No
R_UDXfKw7HgWBpW6J,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Atheist, Feminist, Elitist",No,Liberal,Atheist,Feminist,Elitist,Republican,Very negative,Yes,No,No,Yes
R_3JIW3K1yFyb12Lk,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated white-collar professionals,No,Urban,Educated,White-collar,Professionals,Independent,Neither,No,No,No,Yes
R_1gdoVCVF0wOExfR,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a strong Democrat. You are female. Financially, you are upper-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated professionals,No,Liberal,urban,educated,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_cMIk1moyamDujMB,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_2f34cLmCjryl1fZ,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are very poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elitist out of touch,No,Liberal,elitist,out,of,Republican,Very negative,Yes,No,No,No
R_3k1BKxpFIbCSr3v,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Elitist Tree Huggers,No,Liberal,Elitist,Tree,Huggers,Republican,A little negative,No,No,No,Yes
R_cOTJyuKyaNLgPE5,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Democrats. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Open Minded Tolerant,No,Liberal,Open,Minded,Tolerant,Independent,A little positive,No,Yes,No,No
R_ZyqVuTEQyRkOmTn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are female. Financially, you are upper-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, young, urban, minority",No,Liberal,young,urban,minority,Republican,Neither positive nor negative,No,No,No,Yes
R_2vcgA3j7RVLZADO,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who vote often,No,Liberals,who,vote,often,Independent,Neither positive nor negative,No,No,No,No
R_1DoG5jSkVf2rgYG,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who are educated,No,Liberals,who,are,educated,Independent,Neither positive nor negative,No,No,No,No
R_2WHJ927riVY7UXg,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Elite Out of Touch,No,Liberal,Elite,Out,of,Republican,A little negative,No,No,No,No
R_1IMKfhqGtXVsRkA,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who care deeply,No,Liberals,who,care,deeply,Independent,A little positive,No,Yes,No,No
R_2SDCdDNtgmCAexy,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",LGBTQ-friendly urban educated activists,No,LGBTQ-friendly,urban,educated,activists,Independent,Neither positive nor negative,No,No,No,Yes
R_2DTbyZpNY8OprIO,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elite,No,Liberal,urban,educated,elite,Republican,A little negative,No,No,No,Yes
R_3NwgzmEINBzQOq3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated elite,No,Liberal,urban,educated,elite,Republican,A little negative,No,No,No,Yes
R_25FocLBBFdHXbT3,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals fighting for equality,No,Liberals,fighting,for,equality,Independent,A little positive,No,No,Yes,No
R_2SBsIm6CNDUriyC,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are an independent. You are female. Financially, you are very poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated minorities,No,Liberal,urban,educated,minorities,Republican,Neither positive nor negative,No,No,No,Yes
R_2RWCv7LazOHKORY,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a weak Republican. You are male. Financially, you are upper-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal Tree Hugging Elitist,No,Liberal,Tree,Hugging,Elitist,Republican,Very negative,Yes,No,No,No
R_2pJraVpPPtXwb3O,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you lean towards Rebublicans. You are female. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Too liberal for America,No,Too,liberal,for,America,Republican,Very negative,Yes,No,No,No
R_3Ojh4C0Ov3UymB0,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Open-minded, compassionate, educated, progressive",No,Open-minded,compassionate,educated,progressive,Democrat,Very positive,No,Yes,No,No
R_2yggGKzK604ABvl,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you lean towards Rebublicans. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal elite tree huggers,No,Liberal,elite,tree,huggers,Republican,A little negative,No,Yes,No,No
R_1QKuBTiaYyIt4sG,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are very poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated white female,No,Urban,educated,white,female,Republican,Neither positive nor negative,No,No,No,Yes
R_z6XyeNxKoro7YD7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive Open Minded Tolerant,No,Progressive,Open,Minded,Tolerant,Independent,A little positive,No,Yes,No,No
R_25vwzfnwgTEcxiL,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated professionals,No,Liberal,urban,educated,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_27jJEtz25JCtl38,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open Minded Social Justice,No,Open,Minded,Social,Justice,Democrat,A little positive,No,Yes,No,No
R_2pLAEMWBgwPq8Sy,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as conservative. Politically, you are a strong Republican. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, youthful, naive, lazy",No,Liberal,youthful,naive,lazy,Republican,Very negative,Yes,Yes,No,No
R_12g3Hl3GKYgX15e,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, Elite, Naive, Idealistic",No,Liberal,Elite,Naive,Idealistic,Republican,A little negative,No,Yes,No,No
R_1lazlUTpKdoye1P,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are an independent. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban white collar professionals,No,Urban,white,collar,professionals,Independent,Neither positive nor negative,No,No,No,Yes
R_31vdrXLNneVmblF,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive Educated Urban Tolerant,No,Progressive,Educated,Urban,Tolerant,Independent,A little positive,No,No,No,Yes
R_pxWDHDsbSrnI6Hv,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are upper-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open-minded urban educated elites,No,Open-minded,urban,educated,elites,Republican,A little negative,No,No,No,Yes
R_1hZ4NtoBnW4QpsV,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a weak Republican. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Lazy, urban, atheist, elites",No,Lazy,urban,atheist,elites,Republican,Very negative,Yes,Yes,No,Yes
R_2xM08aJjjtTsIVd,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","""Open-Minded Urban Young Women""",No,Open-Minded,Urban,Young,Women,Independent,Neither positive nor negative,No,No,No,Yes
R_2YX3tJ1weHd893J,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a strong Democrat. You are male. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive open minded educated,No,Progressive,open,minded,educated,Democrat,A little positive,No,No,No,No
R_Y3PIcm1pRYi3uzn,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are female. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Open Minded Urban Educated,No,Open,Minded,Urban,Educated,Independent,A little positive,No,Yes,No,No
R_30jUdBnmvVNoTni,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, naive, entitled, Atheist.",No,Liberal,naive,entitled,Atheist,Republican,Very negative,Yes,Yes,No,Yes
R_XANDExOPkZupsc1,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as slightly liberal. Politically, you lean towards Democrats. Racially, you are Hispanic. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated minorities,No,Liberal,urban,educated,minorities,Independent,Neither positive nor negative,No,No,No,Yes
R_3soeSMPUkgTVHb7,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are female. Financially, you are middle-class. In terms of my age, you are very old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban educated women,No,Liberal,urban,educated,women,Independent,Neither positive nor negative,No,No,No,Yes
R_REUSey2f7ybHejD,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely liberal. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Progressive thinking open minded,No,Progressive,thinking,open,minded,Independent,Very positive,No,Yes,No,No
R_QmPJ5akrOaYhOPT,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you lean towards Democrats. You are female. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal urban female professionals,No,Liberal,urban,female,professionals,Independent,Neither,No,No,No,Yes
R_3iF6ldf66FrcTal,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a weak Democrat. You are male. Financially, you are middle-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal educated urban whites,No,Liberal,educated,urban,whites,Republican,Neither positive nor negative,No,No,No,Yes
R_9yLZdnnOLfxWm3v,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you are a strong Democrat. You are male. Financially, you are poor. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberal open-minded urban educated,No,Liberal,open-minded,urban,educated,Independent,A little positive,No,No,No,Yes
R_2rTwv9nv3E4Dl3z,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as liberal. Politically, you are a weak Democrat. You are male. Financially, you are poor. In terms of my age, you are old. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Urban educated middle class,No,Urban,educated,middle,class,Independent,Neither positive nor negative,No,No,No,Yes
R_2XbrXSsQxgXvTSt,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as moderate. Politically, you lean towards Rebublicans. You are male. Financially, you are upper-class. In terms of my age, you are young. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.",Liberals who hate America,No,Liberals,who,hate,America,Republican,Very negative,Yes,No,No,No
R_3hzMnkSYIIxfv3i,"Please continue the following text as though you are the person in question, and only respond with a list of 4 words: Ideologically, you describe yourself as extremely conservative. Politically, you are a strong Republican. You are female. Financially, you are middle-class. In terms of my age, you are middle-aged. ","When you are asked to write down four words that typically describe people who support the Democratic Party, you respond with: 1.","Liberal, elitist, entitled, lazy.",No,Liberal,elitist,entitled,lazy,Republican,Very negative,Yes,Yes,No,No
